,1ADF,2JHF,1MGO,1EE2,1QV6,1A71,1N8K,1N92,1P1R,1YE3,3BTO,1QV7,1KUV,1KUY,1KUX,1L0C,1IB1e,1IB1f,1IB1g,1IB1h,1B6B,1B6Bb,1B73,2DWU,1ZUW,1B74,3IST,2JFU,2GZM,3ISV,3HFR,2JFV,2OHO,1EP0,1PM7,1NXM,2IXK,1WLT,1DZR,1RTV,2B9U,1NZC,1NYW,1CLK,1A0C,1MUW,1BXB,2GLK,1QT1,1XIM,1XLA,1DXI,2GYI,1XYL,1S5N,1XYA,3RUBl,8RUC,2VDI,1UZH,1UWA,1UPMs,1SVDm,1RXOc,1IWAb,1IR1s,1GK8i
1BXB,0.0347593582888,0.0534759358289,0.0427807486631,0.0482573726542,0.0508021390374,0.0534759358289,0.0320855614973,0.0347593582888,0.0320855614973,0.048128342246,0.048128342246,0.0534759358289,0.10843373494,0.102409638554,0.114457831325,0.078313253012,0.0614525139665,0.0949720670391,0.100558659218,0.0782122905028,0.130952380952,0.0576923076923,0.107142857143,0.0902255639098,0.0687022900763,0.0355731225296,0.0708955223881,0.0848708487085,0.0561797752809,0.0374531835206,0.0639097744361,0.147601476015,0.0373134328358,0.0983606557377,0.0502512562814,0.118556701031,0.163043478261,0.0681818181818,0.0710382513661,0.146739130435,0.0625,0.0663265306122,0.0927835051546,0.0413436692506,0.0284237726098,0.080310880829,1.0,0.062015503876,0.0387596899225,0.0594315245478,0.0335917312661,0.0335917312661,0.0571428571429,0.0414507772021,0.150259067358,0.0414507772021,0.0361757105943,0.0232558139535,0.0361757105943,0.046511627907,0.0594315245478,0.113821138211,0.203703703704,0.146341463415,0.13768115942,0.20325203252,0.18253968254
2GLK,0.0534759358289,0.0588235294118,0.0561497326203,0.0616621983914,0.0454545454545,0.0320855614973,0.0320855614973,0.0695187165775,0.0320855614973,0.0775401069519,0.0320855614973,0.0641711229947,0.156626506024,0.228915662651,0.132530120482,0.0843373493976,0.072625698324,0.0502793296089,0.0837988826816,0.128491620112,0.0833333333333,0.371794871795,0.0436507936508,0.0601503759398,0.0763358778626,0.118577075099,0.0970149253731,0.0848708487085,0.0711610486891,0.0486891385768,0.0413533834586,0.0332103321033,0.119402985075,0.136612021858,0.155778894472,0.0773195876289,0.0815217391304,0.25,0.0819672131148,0.0978260869565,0.0625,0.244897959184,0.0773195876289,0.162790697674,0.0644329896907,0.0518134715026,0.062015503876,1.0,0.0490956072351,0.0515463917526,0.0231958762887,0.0489690721649,0.0597402597403,0.0518134715026,0.0777202072539,0.0544041450777,0.0360824742268,0.0463917525773,0.0567010309278,0.0335051546392,0.0489690721649,0.186991869919,0.185185185185,0.20325203252,0.18115942029,0.170731707317,0.0793650793651
1QT1,0.0374331550802,0.0427807486631,0.0508021390374,0.0536193029491,0.0267379679144,0.0267379679144,0.0454545454545,0.0454545454545,0.0454545454545,0.048128342246,0.0454545454545,0.0401069518717,0.156626506024,0.0722891566265,0.078313253012,0.0481927710843,0.0558659217877,0.0837988826816,0.0502793296089,0.134078212291,0.0952380952381,0.0512820512821,0.0992063492063,0.12030075188,0.0381679389313,0.0553359683794,0.0485074626866,0.0922509225092,0.0561797752809,0.063670411985,0.0338345864662,0.0405904059041,0.0783582089552,0.0983606557377,0.070351758794,0.0979381443299,0.103260869565,0.210227272727,0.0655737704918,0.119565217391,0.0909090909091,0.0459183673469,0.211340206186,0.121447028424,0.0361757105943,0.080310880829,0.0387596899225,0.0490956072351,1.0,0.0335917312661,0.0206718346253,0.0568475452196,0.038961038961,0.0336787564767,0.0414507772021,0.0388601036269,0.031007751938,0.0542635658915,0.0258397932817,0.0387596899225,0.0206718346253,0.162601626016,0.111111111111,0.146341463415,0.108695652174,0.19512195122,0.103174603175
1XIM,0.0588235294118,0.0614973262032,0.0347593582888,0.0482573726542,0.0320855614973,0.0427807486631,0.0401069518717,0.0294117647059,0.0294117647059,0.048128342246,0.0320855614973,0.0347593582888,0.156626506024,0.120481927711,0.156626506024,0.21686746988,0.128491620112,0.0502793296089,0.0670391061453,0.201117318436,0.0833333333333,0.166666666667,0.0873015873016,0.0451127819549,0.0610687022901,0.0592885375494,0.130597014925,0.070110701107,0.0823970037453,0.063670411985,0.0413533834586,0.0516605166052,0.0858208955224,0.0819672131148,0.115577889447,0.0515463917526,0.0597826086957,0.142045454545,0.0819672131148,0.0760869565217,0.0625,0.0612244897959,0.0515463917526,0.0490956072351,0.0433673469388,0.0414507772021,0.0594315245478,0.0515463917526,0.0335917312661,1.0,0.0382653061224,0.0541237113402,0.0415584415584,0.0647668393782,0.0414507772021,0.0259067357513,0.0357142857143,0.0433673469388,0.0331632653061,0.0382653061224,0.0484693877551,0.178861788618,0.259259259259,0.178861788618,0.0942028985507,0.19512195122,0.142857142857
1XLA,0.0614973262032,0.0374331550802,0.0320855614973,0.0375335120643,0.0267379679144,0.0588235294118,0.0320855614973,0.0347593582888,0.0320855614973,0.0588235294118,0.0320855614973,0.0401069518717,0.10843373494,0.102409638554,0.0421686746988,0.0843373493976,0.0558659217877,0.117318435754,0.0837988826816,0.0893854748603,0.130952380952,0.102564102564,0.047619047619,0.0526315789474,0.0419847328244,0.0513833992095,0.0932835820896,0.0516605166052,0.14606741573,0.0861423220974,0.0789473684211,0.0405904059041,0.0410447761194,0.0983606557377,0.0804020100503,0.0360824742268,0.054347826087,0.119318181818,0.131147540984,0.130434782609,0.102272727273,0.0510204081633,0.0979381443299,0.0361757105943,0.0330788804071,0.0699481865285,0.0335917312661,0.0231958762887,0.0206718346253,0.0382653061224,1.0,0.0386597938144,0.0415584415584,0.0621761658031,0.0414507772021,0.0310880829016,0.058524173028,0.0254452926209,0.0381679389313,0.0330788804071,0.0483460559796,0.154471544715,0.111111111111,0.146341463415,0.0869565217391,0.211382113821,0.134920634921
1DXI,0.0989304812834,0.0588235294118,0.0588235294118,0.0402144772118,0.0267379679144,0.0614973262032,0.0454545454545,0.0668449197861,0.0427807486631,0.0454545454545,0.0374331550802,0.0641711229947,0.10843373494,0.198795180723,0.234939759036,0.0903614457831,0.0558659217877,0.0614525139665,0.106145251397,0.100558659218,0.0595238095238,0.0833333333333,0.0674603174603,0.0639097744361,0.0419847328244,0.098814229249,0.0597014925373,0.0627306273063,0.0524344569288,0.0337078651685,0.0676691729323,0.0664206642066,0.0746268656716,0.136612021858,0.0653266331658,0.144329896907,0.0597826086957,0.0965909090909,0.0710382513661,0.0760869565217,0.0795454545455,0.0510204081633,0.128865979381,0.0826873385013,0.0489690721649,0.059585492228,0.0335917312661,0.0489690721649,0.0568475452196,0.0541237113402,0.0386597938144,1.0,0.0909090909091,0.0492227979275,0.0414507772021,0.0492227979275,0.0644329896907,0.0541237113402,0.0541237113402,0.0438144329897,0.0773195876289,0.154471544715,0.314814814815,0.252032520325,0.108695652174,0.186991869919,0.119047619048
2GYI,0.0802139037433,0.0561497326203,0.0427807486631,0.0536193029491,0.0267379679144,0.0294117647059,0.0614973262032,0.0374331550802,0.0641711229947,0.048128342246,0.0374331550802,0.0374331550802,0.174698795181,0.168674698795,0.156626506024,0.180722891566,0.0558659217877,0.128491620112,0.122905027933,0.072625698324,0.0595238095238,0.147435897436,0.0555555555556,0.127819548872,0.0610687022901,0.0830039525692,0.0410447761194,0.0405904059041,0.0898876404494,0.0486891385768,0.0827067669173,0.121771217712,0.0410447761194,0.0819672131148,0.0653266331658,0.0927835051546,0.054347826087,0.153409090909,0.103825136612,0.0978260869565,0.102272727273,0.122448979592,0.0979381443299,0.0571428571429,0.0337662337662,0.0285714285714,0.0571428571429,0.0597402597403,0.038961038961,0.0415584415584,0.0415584415584,0.0363636363636,1.0,0.0519480519481,0.0493506493506,0.0805194805195,0.0285714285714,0.0311688311688,0.0519480519481,0.0311688311688,0.0545454545455,0.113821138211,0.194444444444,0.219512195122,0.202898550725,0.20325203252,0.142857142857
1XYL,0.0374331550802,0.0320855614973,0.024064171123,0.0402144772118,0.0267379679144,0.0294117647059,0.048128342246,0.0401069518717,0.0374331550802,0.048128342246,0.0294117647059,0.0454545454545,0.0542168674699,0.180722891566,0.132530120482,0.168674698795,0.0670391061453,0.0558659217877,0.128491620112,0.139664804469,0.10119047619,0.115384615385,0.0753968253968,0.0751879699248,0.0687022900763,0.0750988142292,0.0522388059701,0.0664206642066,0.0524344569288,0.059925093633,0.154135338346,0.0405904059041,0.0335820895522,0.120218579235,0.110552763819,0.0721649484536,0.054347826087,0.102272727273,0.0710382513661,0.173913043478,0.0454545454545,0.0714285714286,0.113402061856,0.0259067357513,0.059585492228,0.0569948186528,0.0414507772021,0.0518134715026,0.0336787564767,0.0647668393782,0.0621761658031,0.0492227979275,0.0519480519481,1.0,0.0414507772021,0.0388601036269,0.0336787564767,0.0414507772021,0.0259067357513,0.0440414507772,0.0388601036269,0.170731707317,0.222222222222,0.219512195122,0.108695652174,0.19512195122,0.134920634921
1S5N,0.0374331550802,0.0374331550802,0.048128342246,0.0616621983914,0.048128342246,0.0614973262032,0.0347593582888,0.0614973262032,0.0641711229947,0.0347593582888,0.0454545454545,0.0534759358289,0.0963855421687,0.066265060241,0.078313253012,0.066265060241,0.106145251397,0.0558659217877,0.0614525139665,0.139664804469,0.0833333333333,0.102564102564,0.0436507936508,0.0451127819549,0.0725190839695,0.102766798419,0.0522388059701,0.0479704797048,0.0299625468165,0.0486891385768,0.0375939849624,0.0332103321033,0.0783582089552,0.0928961748634,0.100502512563,0.0618556701031,0.119565217391,0.0909090909091,0.0874316939891,0.0869565217391,0.0568181818182,0.0510204081633,0.128865979381,0.139896373057,0.0310880829016,0.0336787564767,0.150259067358,0.0777202072539,0.0414507772021,0.0414507772021,0.0414507772021,0.0414507772021,0.0493506493506,0.0414507772021,1.0,0.0958549222798,0.0336787564767,0.0362694300518,0.0259067357513,0.0777202072539,0.0492227979275,0.186991869919,0.12037037037,0.186991869919,0.173913043478,0.162601626016,0.119047619048
1XYA,0.072192513369,0.0294117647059,0.048128342246,0.0482573726542,0.0588235294118,0.0614973262032,0.0614973262032,0.0347593582888,0.0347593582888,0.048128342246,0.0427807486631,0.0508021390374,0.102409638554,0.102409638554,0.138554216867,0.150602409639,0.0670391061453,0.0391061452514,0.134078212291,0.100558659218,0.0833333333333,0.0897435897436,0.0952380952381,0.0488721804511,0.0534351145038,0.0790513833992,0.044776119403,0.0479704797048,0.0561797752809,0.0786516853933,0.0639097744361,0.0516605166052,0.0708955223881,0.0710382513661,0.0753768844221,0.0463917525773,0.0760869565217,0.113636363636,0.0983606557377,0.114130434783,0.0625,0.0663265306122,0.0773195876289,0.0466321243523,0.0310880829016,0.0544041450777,0.0414507772021,0.0544041450777,0.0388601036269,0.0259067357513,0.0310880829016,0.0492227979275,0.0805194805195,0.0388601036269,0.0958549222798,1.0,0.0518134715026,0.0518134715026,0.0388601036269,0.0388601036269,0.0414507772021,0.130081300813,0.111111111111,0.243902439024,0.130434782609,0.138211382114,0.142857142857
3RUBl,0.0855614973262,0.0614973262032,0.024064171123,0.0402144772118,0.048128342246,0.0347593582888,0.0267379679144,0.0320855614973,0.0294117647059,0.0374331550802,0.0427807486631,0.0347593582888,0.0542168674699,0.0542168674699,0.120481927711,0.16265060241,0.0614525139665,0.0446927374302,0.150837988827,0.150837988827,0.0535714285714,0.0833333333333,0.0674603174603,0.0601503759398,0.0610687022901,0.0671936758893,0.126865671642,0.0553505535055,0.0711610486891,0.0561797752809,0.12030075188,0.0627306273063,0.044776119403,0.0601092896175,0.100502512563,0.0567010309278,0.0597826086957,0.0511363636364,0.0601092896175,0.125,0.107954545455,0.0510204081633,0.0463917525773,0.0284237726098,0.0434782608696,0.0284974093264,0.0361757105943,0.0360824742268,0.031007751938,0.0357142857143,0.058524173028,0.0644329896907,0.0285714285714,0.0336787564767,0.0336787564767,0.0518134715026,1.0,0.047619047619,0.0430839002268,0.0725623582766,0.0589569160998,0.162601626016,0.12037037037,0.170731707317,0.0797101449275,0.121951219512,0.190476190476
8RUC,0.048128342246,0.0454545454545,0.0427807486631,0.0616621983914,0.0374331550802,0.0454545454545,0.0935828877005,0.048128342246,0.0802139037433,0.0320855614973,0.0294117647059,0.0614973262032,0.10843373494,0.120481927711,0.0602409638554,0.120481927711,0.106145251397,0.122905027933,0.0614525139665,0.0670391061453,0.0833333333333,0.0641025641026,0.0873015873016,0.0639097744361,0.0496183206107,0.098814229249,0.0335820895522,0.0553505535055,0.063670411985,0.063670411985,0.0676691729323,0.0442804428044,0.0335820895522,0.0710382513661,0.070351758794,0.0670103092784,0.0489130434783,0.0681818181818,0.109289617486,0.0597826086957,0.0511363636364,0.0714285714286,0.0773195876289,0.0284237726098,0.0343249427918,0.0466321243523,0.0232558139535,0.0463917525773,0.0542635658915,0.0433673469388,0.0254452926209,0.0541237113402,0.0311688311688,0.0414507772021,0.0362694300518,0.0518134715026,0.047619047619,1.0,0.0215053763441,0.0215053763441,0.0516129032258,0.146341463415,0.111111111111,0.219512195122,0.123188405797,0.130081300813,0.103174603175
2VDI,0.0267379679144,0.0267379679144,0.0427807486631,0.058981233244,0.0641711229947,0.0427807486631,0.0668449197861,0.0374331550802,0.0294117647059,0.024064171123,0.0213903743316,0.0294117647059,0.0903614457831,0.114457831325,0.0722891566265,0.0722891566265,0.0670391061453,0.0614525139665,0.111731843575,0.0670391061453,0.0535714285714,0.166666666667,0.0277777777778,0.0451127819549,0.030534351145,0.0513833992095,0.115671641791,0.0553505535055,0.063670411985,0.0674157303371,0.0488721804511,0.070110701107,0.089552238806,0.0601092896175,0.0904522613065,0.0567010309278,0.0652173913043,0.119318181818,0.103825136612,0.201086956522,0.0454545454545,0.0459183673469,0.0618556701031,0.0542635658915,0.0389016018307,0.0466321243523,0.0361757105943,0.0567010309278,0.0258397932817,0.0331632653061,0.0381679389313,0.0541237113402,0.0519480519481,0.0492227979275,0.0259067357513,0.0388601036269,0.0430839002268,0.0215053763441,1.0,0.111827956989,0.0193548387097,0.121951219512,0.287037037037,0.105691056911,0.101449275362,0.121951219512,0.119047619048
1UZH,0.0320855614973,0.0427807486631,0.072192513369,0.0482573726542,0.024064171123,0.048128342246,0.0427807486631,0.0427807486631,0.0267379679144,0.0427807486631,0.0401069518717,0.0454545454545,0.0481927710843,0.10843373494,0.078313253012,0.0903614457831,0.0837988826816,0.100558659218,0.134078212291,0.139664804469,0.0833333333333,0.102564102564,0.0396825396825,0.0601503759398,0.0572519083969,0.130434782609,0.0858208955224,0.0811808118081,0.0524344569288,0.059925093633,0.0601503759398,0.0442804428044,0.0373134328358,0.0874316939891,0.0954773869347,0.0927835051546,0.0869565217391,0.0852272727273,0.0655737704918,0.0760869565217,0.102272727273,0.0663265306122,0.0773195876289,0.0697674418605,0.0572082379863,0.0336787564767,0.046511627907,0.0335051546392,0.0387596899225,0.0382653061224,0.0330788804071,0.0515463917526,0.0311688311688,0.0440414507772,0.0777202072539,0.0388601036269,0.0725623582766,0.0215053763441,0.111827956989,1.0,0.0537634408602,0.113821138211,0.138888888889,0.121951219512,0.130434782609,0.130081300813,0.0793650793651
1UWA,0.0588235294118,0.0427807486631,0.0427807486631,0.0428954423592,0.0695187165775,0.0561497326203,0.0213903743316,0.048128342246,0.0614973262032,0.0347593582888,0.0802139037433,0.0427807486631,0.0963855421687,0.0542168674699,0.150602409639,0.0963855421687,0.0614525139665,0.0614525139665,0.0782122905028,0.0670391061453,0.10119047619,0.115384615385,0.0753968253968,0.0639097744361,0.0725190839695,0.0513833992095,0.0410447761194,0.070110701107,0.0823970037453,0.063670411985,0.0526315789474,0.158671586716,0.0597014925373,0.0710382513661,0.0552763819095,0.0927835051546,0.070652173913,0.125,0.0928961748634,0.157608695652,0.0511363636364,0.0867346938776,0.0567010309278,0.046511627907,0.0274599542334,0.0751295336788,0.0594315245478,0.0489690721649,0.0206718346253,0.0484693877551,0.0483460559796,0.0773195876289,0.0545454545455,0.0388601036269,0.0492227979275,0.0414507772021,0.0589569160998,0.0516129032258,0.0193548387097,0.0537634408602,1.0,0.105691056911,0.0833333333333,0.19512195122,0.123188405797,0.162601626016,0.134920634921
1UPMs,0.105691056911,0.186991869919,0.0813008130081,0.130081300813,0.0975609756098,0.138211382114,0.138211382114,0.113821138211,0.170731707317,0.0894308943089,0.105691056911,0.0975609756098,0.146341463415,0.0975609756098,0.0731707317073,0.0975609756098,0.105691056911,0.0894308943089,0.105691056911,0.121951219512,0.113821138211,0.0731707317073,0.121951219512,0.0894308943089,0.0975609756098,0.121951219512,0.138211382114,0.146341463415,0.0894308943089,0.121951219512,0.105691056911,0.121951219512,0.105691056911,0.186991869919,0.146341463415,0.19512195122,0.0894308943089,0.154471544715,0.170731707317,0.130081300813,0.0975609756098,0.170731707317,0.154471544715,0.138211382114,0.154471544715,0.178861788618,0.113821138211,0.186991869919,0.162601626016,0.178861788618,0.154471544715,0.154471544715,0.113821138211,0.170731707317,0.186991869919,0.130081300813,0.162601626016,0.146341463415,0.121951219512,0.113821138211,0.105691056911,1.0,0.166666666667,0.113821138211,0.170731707317,0.487804878049,0.19512195122
1SVDm,0.407407407407,0.231481481481,0.194444444444,0.166666666667,0.175925925926,0.231481481481,0.157407407407,0.12037037037,0.194444444444,0.0925925925926,0.0833333333333,0.12962962963,0.111111111111,0.111111111111,0.0648148148148,0.0648148148148,0.0925925925926,0.0740740740741,0.101851851852,0.0740740740741,0.111111111111,0.0925925925926,0.0925925925926,0.175925925926,0.37962962963,0.138888888889,0.101851851852,0.157407407407,0.259259259259,0.0833333333333,0.398148148148,0.12962962963,0.148148148148,0.259259259259,0.0833333333333,0.175925925926,0.148148148148,0.12037037037,0.12037037037,0.166666666667,0.0925925925926,0.185185185185,0.166666666667,0.175925925926,0.222222222222,0.222222222222,0.203703703704,0.185185185185,0.111111111111,0.259259259259,0.111111111111,0.314814814815,0.194444444444,0.222222222222,0.12037037037,0.111111111111,0.12037037037,0.111111111111,0.287037037037,0.111111111111,0.0833333333333,0.166666666667,1.0,0.0740740740741,0.0833333333333,0.12037037037,0.194444444444
1RXOc,0.121951219512,0.170731707317,0.178861788618,0.146341463415,0.162601626016,0.178861788618,0.0731707317073,0.113821138211,0.146341463415,0.0813008130081,0.121951219512,0.121951219512,0.162601626016,0.0569105691057,0.113821138211,0.19512195122,0.0813008130081,0.252032520325,0.0813008130081,0.105691056911,0.154471544715,0.0813008130081,0.170731707317,0.252032520325,0.146341463415,0.146341463415,0.130081300813,0.170731707317,0.154471544715,0.162601626016,0.154471544715,0.186991869919,0.178861788618,0.268292682927,0.0731707317073,0.121951219512,0.19512195122,0.0731707317073,0.154471544715,0.138211382114,0.105691056911,0.162601626016,0.0650406504065,0.146341463415,0.105691056911,0.268292682927,0.146341463415,0.20325203252,0.146341463415,0.178861788618,0.146341463415,0.252032520325,0.219512195122,0.219512195122,0.186991869919,0.243902439024,0.170731707317,0.219512195122,0.105691056911,0.121951219512,0.19512195122,0.113821138211,0.0740740740741,1.0,0.121951219512,0.121951219512,0.113821138211
1IWAb,0.0724637681159,0.0869565217391,0.123188405797,0.123188405797,0.101449275362,0.144927536232,0.0652173913043,0.101449275362,0.144927536232,0.0797101449275,0.0869565217391,0.123188405797,0.195652173913,0.101449275362,0.224637681159,0.13768115942,0.0652173913043,0.0652173913043,0.166666666667,0.130434782609,0.0724637681159,0.0797101449275,0.13768115942,0.188405797101,0.297101449275,0.0652173913043,0.108695652174,0.0724637681159,0.0652173913043,0.0652173913043,0.210144927536,0.144927536232,0.101449275362,0.0797101449275,0.101449275362,0.0869565217391,0.115942028986,0.144927536232,0.0724637681159,0.123188405797,0.0797101449275,0.0942028985507,0.0434782608696,0.13768115942,0.123188405797,0.0942028985507,0.13768115942,0.18115942029,0.108695652174,0.0942028985507,0.0869565217391,0.108695652174,0.202898550725,0.108695652174,0.173913043478,0.130434782609,0.0797101449275,0.123188405797,0.101449275362,0.130434782609,0.123188405797,0.170731707317,0.0833333333333,0.121951219512,1.0,0.0813008130081,0.0634920634921
1IR1s,0.113821138211,0.186991869919,0.0813008130081,0.130081300813,0.138211382114,0.170731707317,0.121951219512,0.105691056911,0.0894308943089,0.219512195122,0.219512195122,0.268292682927,0.178861788618,0.130081300813,0.146341463415,0.0569105691057,0.138211382114,0.0813008130081,0.0731707317073,0.130081300813,0.130081300813,0.0650406504065,0.170731707317,0.219512195122,0.0975609756098,0.138211382114,0.186991869919,0.121951219512,0.0894308943089,0.146341463415,0.130081300813,0.0813008130081,0.227642276423,0.186991869919,0.105691056911,0.170731707317,0.121951219512,0.19512195122,0.170731707317,0.0650406504065,0.105691056911,0.20325203252,0.138211382114,0.138211382114,0.162601626016,0.252032520325,0.20325203252,0.170731707317,0.19512195122,0.19512195122,0.211382113821,0.186991869919,0.20325203252,0.19512195122,0.162601626016,0.138211382114,0.121951219512,0.130081300813,0.121951219512,0.20325203252,0.162601626016,0.487804878049,0.12037037037,0.121951219512,0.0813008130081,1.0,0.162601626016
1GK8i,0.0714285714286,0.222222222222,0.222222222222,0.126984126984,0.103174603175,0.134920634921,0.126984126984,0.103174603175,0.293650793651,0.0793650793651,0.126984126984,0.190476190476,0.0634920634921,0.0555555555556,0.0634920634921,0.0634920634921,0.134920634921,0.0793650793651,0.134920634921,0.142857142857,0.150793650794,0.111111111111,0.111111111111,0.0873015873016,0.15873015873,0.103174603175,0.142857142857,0.134920634921,0.103174603175,0.150793650794,0.0873015873016,0.126984126984,0.142857142857,0.0793650793651,0.0793650793651,0.142857142857,0.103174603175,0.0634920634921,0.126984126984,0.150793650794,0.119047619048,0.0793650793651,0.0714285714286,0.0873015873016,0.142857142857,0.15873015873,0.18253968254,0.0793650793651,0.103174603175,0.142857142857,0.206349206349,0.119047619048,0.142857142857,0.134920634921,0.119047619048,0.142857142857,0.119047619048,0.103174603175,0.119047619048,0.0793650793651,0.134920634921,0.19512195122,0.194444444444,0.113821138211,0.0634920634921,0.162601626016,1.0
